customerid,loannumber,loanamount,totaldue,termdays,age,loan_interest,loan_received,amount_received,min_amount_received,max_amount_received,employment_status_clients_Permanent,employment_status_clients_Retired,employment_status_clients_Self-Employed,employment_status_clients_Student,employment_status_clients_Unemployed,level_of_education_clients_Graduate,level_of_education_clients_Post-Graduate,level_of_education_clients_Primary,level_of_education_clients_Secondary,level_of_education_clients_Undefined
8a858e445cd56553015ce919c86b2438,2,10000,11500.0,15,32.61818181818182,15.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e475c127bce015c16667af86900,3,10000,13000.0,30,31.0,30.0,2.0,20000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858e475c127bce015c169071077ceb,2,10000,11500.0,15,32.61818181818182,15.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e475c127bce015c1715ca853ccf,3,10000,13000.0,30,29.0,30.0,2.0,20000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858e475c1c2ea7015c204c71df404c,3,10000,13000.0,30,32.61818181818182,30.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e485cc0eed3015cc5416e6e71b8,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e495bf8527e015bf8a5de842da2,2,10000,13000.0,30,29.0,30.0,1.0,10000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858e495cef1ef1015cef8066103757,2,10000,11000.0,15,32.61818181818182,10.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e495cef1ef1015cf34cd155057f,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e495cef1ef1015cf3901dc62a7d,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e495d1e235c015d1e7b78531355,2,10000,11500.0,15,32.61818181818182,15.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e495d1e235c015d2cab67f045eb,2,10000,11500.0,15,37.0,15.0,1.0,10000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858e4a5cac6f81015cae46ed034497,2,10000,13000.0,30,35.0,30.0,1.0,10000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858e4a5cac6f81015cb07850bc4ed8,2,10000,11500.0,15,32.61818181818182,15.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e4b5a94ae68015aa2b2bc5941b4,6,20000,24500.0,30,29.0,22.5,5.0,70000.0,10000.0,20000.0,1,0,0,0,0,0,0,0,0,1
8a858e4b5cb1e4d7015cb2c1a0f4204c,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e4e5b33db76015b33e5561f0c42,4,20000,24500.0,30,32.61818181818182,22.5,3.0,30000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e4e5c3502ab015c3581a2ea2f66,3,10000,11500.0,15,32.61818181818182,15.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e4f5d31cd1f015d32059b15239c,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e51584a1fc7015859e83e2a4eb4,10,30000,34500.0,30,32.61818181818182,15.0,9.0,180000.0,10000.0,30000.0,0,0,0,0,1,0,0,0,0,1
8a858e515b38f839015b39083e321384,5,30000,39000.0,60,26.0,30.0,4.0,60000.0,10000.0,20000.0,1,0,0,0,0,0,0,0,0,1
8a858e5257d85fa40157ddeb16f322c3,12,30000,34500.0,30,32.61818181818182,15.0,11.0,170000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858e525cac859d015caee19f745160,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e5357d823010157e0abedca5874,8,20000,24500.0,30,32.61818181818182,22.5,7.0,100000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858e5357d823010157e1248f816ec5,12,10000,10500.0,15,32.61818181818182,5.0,11.0,140000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858e575a6c2e70015a6f61169b73b4,5,20000,24500.0,30,32.61818181818182,22.5,4.0,50000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858e575bf80f73015bf8472cda156a,2,10000,11500.0,15,32.61818181818182,15.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e575bf80f73015bfbb6e1692e6d,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e575cf89b61015cf8b4bb1b0d8c,2,10000,11500.0,15,32.61818181818182,15.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e585693982b0156ae3b98be2f9e,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e585693982b0156b439a16e0a8d,9,40000,48000.0,60,32.61818181818182,20.0,8.0,150000.0,10000.0,30000.0,0,0,0,0,1,0,0,0,0,1
8a858e5856b7840c0156bbf9338d4bd6,2,10000,11500.0,15,32.61818181818182,15.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e5856b7840c0156bcc7ca5f1618,8,30000,33000.0,30,32.61818181818182,10.0,7.0,160000.0,10000.0,30000.0,0,0,0,0,1,0,0,0,0,1
8a858e59569397d50156ad56f88c51ee,13,40000,44000.0,30,32.61818181818182,10.0,12.0,240000.0,10000.0,30000.0,0,0,0,0,1,0,0,0,0,1
8a858e5a5be99e1c015bebdbc5d04739,4,20000,24500.0,30,32.61818181818182,22.5,3.0,30000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e5b5bd99460015bdd35ed9771e9,3,10000,13000.0,30,32.61818181818182,30.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e5b5bd99460015be581e6a247b8,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e5b5ca767e1015cab5c58e371a0,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e5d57518f460157579f21843441,5,10000,13000.0,30,32.61818181818182,30.0,4.0,40000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e5d5bf3454f015bf4ff33845406,3,10000,13000.0,30,32.61818181818182,30.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e5d5c7e25b4015c8196828519c6,2,10000,13000.0,30,29.0,30.0,1.0,10000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858e5f5b390a6e015b3916bcf60ccb,5,20000,22250.0,15,32.61818181818182,11.25,4.0,50000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858e605ce99f55015cea610eab6542,2,10000,13000.0,30,26.0,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,1,0,0,0,0,0,1
8a858e605ce99f55015ceacaa29d0ba5,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e605d3c7ec7015d3c8f538c07d2,2,10000,11500.0,15,32.61818181818182,15.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e625c8d993a015c8ed65d1a60e2,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e625c8d993a015c91eb86343292,3,10000,13000.0,30,32.61818181818182,30.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e625c8d993a015c938f829f77ee,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e625c8d993a015c944701ea0746,2,10000,13000.0,30,34.0,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e625c8d993a015c97da8e5a5999,2,10000,11500.0,15,32.61818181818182,15.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e625c8d993a015c9bb44a9b0854,2,10000,11500.0,15,32.61818181818182,15.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e625c8d993a015c9bf9278c32f7,3,20000,24000.0,30,30.0,20.0,2.0,20000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858e63599799e901599a7ad1fb65e9,6,10000,13000.0,30,32.61818181818182,30.0,5.0,50000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e6359a764180159a7e46f8f1da6,6,20000,24500.0,30,32.61818181818182,22.5,5.0,70000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858e635bd8fe1e015bd93b5ecc1efe,5,20000,24500.0,30,32.61818181818182,22.5,4.0,40000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e645654fdc4015660f5f3593a9f,13,50000,57500.0,90,32.61818181818182,15.0,12.0,360000.0,10000.0,50000.0,0,0,0,0,1,0,0,0,0,1
8a858e6458625423015864d7a62e6785,9,25000,28750.0,30,29.0,15.0,8.0,145000.0,10000.0,30000.0,1,0,0,0,0,0,0,0,0,1
8a858e6458625423015866b8e3c20576,6,10000,11500.0,15,32.61818181818182,15.0,5.0,50000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e645862542301586d65e8e03e2c,9,30000,34500.0,30,32.61818181818182,15.0,8.0,140000.0,10000.0,30000.0,0,0,0,0,1,0,0,0,0,1
8a858e65582a517e0158314aa5853c15,7,20000,24500.0,30,32.61818181818182,22.5,6.0,80000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858e655a047d1a015a12f9d9eb5b9c,3,10000,13000.0,30,32.61818181818182,30.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e655a047d1a015a17be58262943,4,10000,13000.0,30,38.0,30.0,3.0,30000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858e66582a51a301583396652f58da,2,10000,11500.0,15,32.61818181818182,15.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e675a3bef15015a3c06da560bdd,2,10000,11500.0,15,34.0,15.0,1.0,10000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858e675b00c831015b06776ce75e69,5,20000,24500.0,30,42.0,22.5,4.0,50000.0,10000.0,20000.0,1,0,0,0,0,0,0,0,0,1
8a858e675c3fe0a1015c44ba8a037fee,2,10000,11500.0,15,23.0,15.0,1.0,10000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858e675c3fe0a1015c49af1dd366b0,2,10000,11500.0,15,32.61818181818182,15.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e685adba68e015adc39b1736fc3,4,10000,13000.0,30,32.61818181818182,30.0,3.0,30000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e685c174778015c1a1c2b6b557b,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e685c217d36015c22d730c532f0,3,10000,11500.0,15,32.61818181818182,15.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e685c217d36015c27c78514225b,4,20000,24500.0,30,31.0,22.5,3.0,30000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858e685c217d36015c2fedb165662b,3,10000,13000.0,30,32.61818181818182,30.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e69566ae5b801566fcb6148761d,2,10000,11500.0,15,32.61818181818182,15.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e69566ae5b8015670dfc8cc4825,6,30000,34500.0,30,32.61818181818182,15.0,5.0,90000.0,10000.0,30000.0,0,0,0,0,1,0,0,0,0,1
8a858e69566ae5b80156711deca24df3,9,30000,34500.0,30,34.0,15.0,8.0,155000.0,10000.0,25000.0,1,0,0,0,0,0,0,0,0,1
8a858e69566ae5b801567b97d3465e99,3,10000,13000.0,30,32.61818181818182,30.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e69566ae5b801568eb3041a121a,8,30000,34500.0,30,54.0,15.0,7.0,120000.0,10000.0,30000.0,1,0,0,0,0,0,0,0,0,1
8a858e69566ae5b801568fe0bb8a4fd0,16,50000,52500.0,30,28.0,5.0,15.0,435000.0,10000.0,40000.0,0,0,1,0,0,0,0,0,0,1
8a858e69566ae5b8015690272e3553fa,10,40000,48000.0,60,54.0,20.0,9.0,230000.0,10000.0,40000.0,0,0,1,0,0,0,0,0,0,1
8a858e6956939bac015693ab5e95049f,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e6956939bac015695667dc84376,10,40000,44000.0,30,32.61818181818182,10.0,9.0,200000.0,10000.0,40000.0,0,0,0,0,1,0,0,0,0,1
8a858e6956939bac01569d5dd0256c09,4,30000,39000.0,60,32.61818181818182,30.0,3.0,40000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858e695775665c015779a1a5cc1192,8,20000,24500.0,30,29.0,22.5,7.0,70000.0,10000.0,10000.0,0,0,1,0,0,0,1,0,0,0
8a858e695775665c01578086c7ef551a,3,10000,12250.0,30,32.61818181818182,22.5,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e6a5bfd4b54015bfd6f35f40fb2,4,20000,22250.0,15,32.61818181818182,11.25,3.0,30000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e6a5bfd4b54015c0065e2c6050f,2,10000,13000.0,30,35.0,30.0,1.0,10000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858e6a5bfd4b54015c0b1d85ef208e,3,10000,13000.0,30,32.61818181818182,30.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e6a5bfd4b54015c0e31d74c35da,3,10000,13000.0,30,32.61818181818182,30.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e6a5bfd4b54015c0e8431373c5e,3,10000,13000.0,30,32.61818181818182,30.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e6a5bfd4b54015c109266872b55,3,10000,13000.0,30,32.61818181818182,30.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e6a5c829229015c829aad4f05b5,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e6a5cc6b1aa015cc74b2e5a12bb,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e6a5cc6b1aa015cc90e451e31e0,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e6b5ccb6ea8015ccf1c58031389,2,10000,11500.0,15,32.61818181818182,15.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e6b5ccb6ea8015cd03740010fff,2,10000,11500.0,15,32.61818181818182,15.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e6b5d1885ce015d1894c8620d20,2,10000,13000.0,30,37.0,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e6c5c88d145015c8cd3a21d61d8,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e6c5c88d145015c921ee70b6b4c,2,10000,11500.0,15,32.61818181818182,15.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e6c5c88d145015c964472ed5b2c,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e6c5c88d145015c97d3d7401cc4,3,10000,13000.0,30,32.61818181818182,30.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e6c5c88d145015c97ee34d02391,2,10000,11500.0,15,43.0,15.0,1.0,10000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858e6c5c88d145015c9cd6d6224756,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e6c5c88d145015c9d177714659b,2,10000,11500.0,15,32.61818181818182,15.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e6c5c88d145015ca0b1c8b17bd8,2,10000,11500.0,15,38.0,15.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e6d58b0cc520158b468f3507f9f,6,10000,13000.0,30,32.61818181818182,30.0,5.0,50000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e6d58b0cc520158c8d1f12252d4,5,10000,13000.0,30,32.61818181818182,30.0,4.0,40000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e6e55c554c20155c5731ae90d16,3,10000,13000.0,30,32.61818181818182,30.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e6f5668e017015670fc49be1dc7,10,30000,34500.0,30,32.61818181818182,15.0,9.0,210000.0,10000.0,30000.0,0,0,0,0,1,0,0,0,0,1
8a858e6f5668e01701567d90922848d5,11,30000,34500.0,30,34.0,15.0,10.0,180000.0,10000.0,30000.0,0,0,0,0,1,0,0,0,0,1
8a858e6f5668e0170156849effb35b01,5,10000,12250.0,30,32.61818181818182,22.5,4.0,50000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858e6f5668e017015685eef7736a7d,12,20000,22250.0,15,32.61818181818182,11.25,11.0,230000.0,10000.0,30000.0,0,0,0,0,1,0,0,0,0,1
8a858e6f5668e01701568b6b258b23d2,12,20000,22000.0,30,32.61818181818182,10.0,11.0,270000.0,10000.0,40000.0,0,0,0,0,1,0,0,0,0,1
8a858e6f5668e01701568ca49e112c41,12,50000,57500.0,90,32.61818181818182,15.0,11.0,315000.0,10000.0,50000.0,0,0,0,0,1,0,0,0,0,1
8a858e6f5668e01701568dc4c95e13d0,8,30000,39000.0,60,32.0,30.0,7.0,120000.0,10000.0,30000.0,1,0,0,0,0,0,0,0,1,0
8a858e6f5668e017015692a82e0606e4,7,30000,34500.0,30,32.61818181818182,15.0,6.0,120000.0,10000.0,30000.0,0,0,0,0,1,0,0,0,0,1
8a858e6f5a3744d4015a376ff0721081,6,30000,34500.0,30,32.61818181818182,15.0,5.0,60000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858e6f5c120e66015c12a543a62da6,3,10000,13000.0,30,32.61818181818182,30.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e6f5cd5e874015cd6bbd4f83158,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e6f5cd5e874015cd9285d745cf7,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e6f5cd5e874015ce14cb92b3f01,2,10000,11000.0,15,32.61818181818182,10.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e6f5cd5e874015ce379944d6751,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e705668e16701568d358c6579da,8,10000,11500.0,15,32.61818181818182,15.0,7.0,70000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e705b3a03c7015b3b10e6ae5eda,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e705b3a03c7015b3c16c087774f,2,10000,11500.0,15,30.0,15.0,1.0,10000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858e705b3a03c7015b3d6aac0b7eb2,4,20000,24500.0,30,32.61818181818182,22.5,3.0,30000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e705cb15527015cbfa1139f5368,2,10000,13000.0,30,22.0,30.0,1.0,10000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858e71570f2c6b01571f8552676a96,5,20000,24500.0,30,32.61818181818182,22.5,4.0,45000.0,10000.0,15000.0,0,0,0,0,1,0,0,0,0,1
8a858e71570f2c6b01571fe3e60d0089,13,40000,44000.0,30,32.61818181818182,10.0,12.0,280000.0,10000.0,40000.0,0,0,0,0,1,0,0,0,0,1
8a858e725c360240015c3710db1f3e44,2,10000,13000.0,30,34.0,30.0,1.0,10000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858e725c3ae262015c3e74c7e52155,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e725c3ae262015c3e97e63a2b2b,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e725c3ae262015c3ea9a77430ea,3,10000,11500.0,15,32.61818181818182,15.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e725cf420fd015cf437db121438,2,10000,11500.0,15,31.0,15.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e735b86c5e6015b86ca110b0353,4,10000,11500.0,15,29.0,15.0,3.0,30000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858e735c5a4bed015c5b4894e42483,2,10000,11500.0,15,31.0,15.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e765507208301550ad47dbd0a73,4,10000,13000.0,30,32.61818181818182,30.0,3.0,30000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e765507208301550b5cb3ae27bc,12,50000,57500.0,90,32.61818181818182,15.0,11.0,295000.0,5000.0,50000.0,0,0,0,0,1,0,0,0,0,1
8a858e775b10631f015b1099fea22372,4,10000,12250.0,30,30.0,22.5,3.0,30000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858e775c362114015c3ac335ce7f57,3,10000,13000.0,30,34.0,30.0,2.0,20000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858e775c362114015c3b3afefd3f2d,3,10000,13000.0,30,32.61818181818182,30.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e7855113fb70155241e8df50aba,10,30000,39000.0,60,32.61818181818182,30.0,9.0,140000.0,10000.0,30000.0,0,0,0,0,1,0,0,0,0,1
8a858e7855113fb701552aa02f471edc,4,10000,13000.0,30,32.61818181818182,30.0,3.0,30000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e7858eeb5710159076ba8f91be6,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e785acd3412015acd48f4920d04,6,20000,22250.0,15,32.61818181818182,11.25,5.0,60000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858e785c8d9167015c9b45028c148d,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e79568ec7de0156931b1c6d3ab0,5,10000,13000.0,30,33.0,30.0,4.0,40000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858e795b204ffc015b20af599b1c15,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e795b204ffc015b20b002161c85,3,10000,13000.0,30,32.61818181818182,30.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e7a56e509290156f6ea4fca69d5,10,40000,48000.0,60,32.61818181818182,20.0,9.0,160000.0,10000.0,30000.0,0,0,0,0,1,0,0,0,0,1
8a858e7b55deef140155ecf0680c07df,3,10000,11500.0,15,32.61818181818182,15.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e7b55deef140155eef7677821d0,3,10000,13000.0,30,32.61818181818182,30.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e7c588604a401589940135a58fd,7,10000,13000.0,30,24.0,30.0,6.0,60000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858e7c5c78b1ff015c7cc02d010d60,3,10000,13000.0,30,32.61818181818182,30.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e7d5ab8ce17015abf6bc2b52ab6,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e7d5b591490015b59618de419b4,4,10000,13000.0,30,24.0,30.0,3.0,30000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e7e5c7cff8b015c7d09f3b005b9,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e8455f96c1c0155ffd6abe87fb5,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e865b90b1a8015b90e497b3231b,4,20000,24500.0,30,32.61818181818182,22.5,3.0,30000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e865c1b00d9015c1b4a546d2814,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e875b1f7615015b1f9105b418af,5,20000,22250.0,15,32.61818181818182,11.25,4.0,40000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e875b910dfe015b9a75f78739f7,6,30000,34500.0,30,32.0,15.0,5.0,70000.0,10000.0,20000.0,1,0,0,0,0,0,0,0,0,1
8a858e875b910dfe015b9ef45d487dd4,4,20000,24500.0,30,32.61818181818182,22.5,3.0,30000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e875c63d395015c6472a8f34fa7,2,10000,11500.0,15,32.61818181818182,15.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e875c63d395015c6f115be54028,2,10000,13000.0,30,27.0,30.0,1.0,10000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858e875cfa37f5015d0d0f292e04c9,2,10000,13000.0,30,27.0,30.0,1.0,10000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858e875d3c4046015d3c4c537403c6,2,10000,11500.0,15,32.61818181818182,15.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
